patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,good_matches,blur,flow
31,14,1.2,8,0,487,487,293,64.11347059405605,0.11780078
31,14,1.2,8,0,493,493,300,67.73825668880187,0.1202342
31,14,1.2,8,0,454,454,205,64.03493414062235,0.2167004
31,14,1.2,8,0,454,454,229,61.62980342066506,0.2183927
31,14,1.2,8,0,474,474,276,63.55102102465863,0.12659778
31,14,1.2,8,0,477,477,138,66.25838914827011,0.41929838
31,14,1.2,8,0,449,449,141,59.68528592954668,0.49529785
31,14,1.2,8,0,433,433,137,60.88782195364033,0.60045934
31,14,1.2,8,0,433,433,102,58.88315743435228,0.8018761
31,14,1.2,8,0,456,456,128,64.34190158787976,1.2309508
31,14,1.2,8,0,453,453,145,59.591712513672604,1.3088764
31,14,1.2,8,0,464,464,117,62.14648483055403,1.683541
31,14,1.2,8,0,445,445,100,58.6509014660428,2.700993
31,14,1.2,8,0,449,449,122,63.16133105536653,2.1860404
31,14,1.2,8,0,499,499,105,57.310006878937386,1.9658754
31,14,1.2,8,0,472,472,78,55.015085239561756,3.6324174
31,14,1.2,8,0,434,434,71,54.85962260261013,4.7063627
31,14,1.2,8,0,467,467,75,51.49630661146151,1.8803135
31,14,1.2,8,0,301,301,47,37.3184508770163,1.5342445
31,14,1.2,8,0,303,303,43,38.17069442195369,2.0602443
31,14,1.2,8,0,381,381,56,38.63759460954206,2.7776365
31,14,1.2,8,0,500,500,39,42.486318667178786,2.6885242
31,14,1.2,8,0,538,538,68,50.89826525558859,1.6119713
31,14,1.2,8,0,486,486,31,51.39556598702,2.3892465
31,14,1.2,8,0,369,369,41,42.99562958559341,1.7654654
31,14,1.2,8,0,277,277,37,40.04861636298316,2.6211517
31,14,1.2,8,0,258,258,37,32.48167714614879,0.9432509
31,14,1.2,8,0,235,235,31,29.957122877057145,1.2308019
31,14,1.2,8,0,235,235,26,29.819382195312805,1.0536712
31,14,1.2,8,0,221,221,37,29.99877763641467,1.4078602
31,14,1.2,8,0,246,246,37,30.068162466247042,1.4668146
31,14,1.2,8,0,240,240,48,30.151555682490667,0.9161663
31,14,1.2,8,0,252,252,39,30.322133014416384,1.102615
31,14,1.2,8,0,234,234,38,29.595526580909695,1.4453588
31,14,1.2,8,0,222,222,22,29.446654154679862,1.3318808
31,14,1.2,8,0,216,216,39,29.27916710788558,1.2873663
31,14,1.2,8,0,215,215,33,29.42439558617493,1.0942053
31,14,1.2,8,0,217,217,46,29.25903537480704,3.3329616
31,14,1.2,8,0,187,187,33,28.26766646927688,1.2307166
31,14,1.2,8,0,191,191,33,28.55992351341002,1.0405283
31,14,1.2,8,0,173,173,25,27.843571565025247,1.3051118
31,14,1.2,8,0,167,167,30,28.250975815152675,1.5050918
31,14,1.2,8,0,199,199,38,29.323933282444386,0.9134194
31,14,1.2,8,0,189,189,29,28.78569366139962,3.1377714
31,14,1.2,8,0,175,175,34,29.526693249143207,1.8592665
31,14,1.2,8,0,174,174,28,29.021410786075165,2.388079
31,14,1.2,8,0,177,177,32,29.328516777709606,0.90039307
31,14,1.2,8,0,179,179,23,29.509212682769565,1.713299
31,14,1.2,8,0,195,195,30,29.770923776990045,0.975211
31,14,1.2,8,0,172,172,39,29.806689632865535,1.1638354
31,14,1.2,8,0,176,176,25,30.246516792290464,1.7837915
31,14,1.2,8,0,175,175,27,31.007052158194814,0.93876046
31,14,1.2,8,0,200,200,35,31.331835738750378,1.1663268
31,14,1.2,8,0,201,201,38,31.498792888296187,1.388387
31,14,1.2,8,0,190,190,23,31.32875761794867,1.8184733
31,14,1.2,8,0,197,197,20,31.631887985676542,1.3922673
31,14,1.2,8,0,185,185,25,31.92750467450131,1.2700658
31,14,1.2,8,0,152,152,38,31.689793436083416,1.5523864
31,14,1.2,8,0,151,151,15,32.380203030946866,2.1224074
31,14,1.2,8,0,167,167,22,32.607002296370645,1.3458893
31,14,1.2,8,0,163,163,27,32.39450673878374,1.4717385
31,14,1.2,8,0,167,167,31,32.62820656509586,1.5906067
31,14,1.2,8,0,181,181,21,32.690353043759856,1.8591434
31,14,1.2,8,0,146,146,19,32.62282073367778,2.7611418
31,14,1.2,8,0,168,168,19,32.97916038726057,2.412762
31,14,1.2,8,0,196,196,20,33.47548499503317,2.818489
31,14,1.2,8,0,202,202,27,34.53635234531263,1.7582737
31,14,1.2,8,0,211,211,22,35.15349167994952,2.1806755
31,14,1.2,8,0,195,195,30,36.0911807014024,2.08858
31,14,1.2,8,0,201,201,34,34.741653094138655,1.7531332
31,14,1.2,8,0,191,191,19,34.19334738254466,2.1497238
31,14,1.2,8,0,162,162,20,32.19028894177448,1.6876442
31,14,1.2,8,0,188,188,17,31.58041966833797,2.8652003
31,14,1.2,8,0,210,210,29,34.36911355526297,1.4779947
31,14,1.2,8,0,213,213,31,35.30043444894755,2.2101617
31,14,1.2,8,0,224,224,33,35.69169466582856,1.3352278
31,14,1.2,8,0,217,217,36,36.494518519181845,1.2474412
31,14,1.2,8,0,211,211,30,36.78422880348992,1.3713894
31,14,1.2,8,0,222,222,38,37.15822734479888,1.9894928
31,14,1.2,8,0,232,232,42,39.03082620578849,1.0320925
31,14,1.2,8,0,251,251,37,39.14858523383736,1.1126854
31,14,1.2,8,0,238,238,43,39.40873819152747,1.0823336
31,14,1.2,8,0,242,242,45,40.27261845299916,1.0396724
31,14,1.2,8,0,242,242,36,39.24097114138252,1.3107874
31,14,1.2,8,0,248,248,45,38.86595203287677,1.287713
31,14,1.2,8,0,266,266,55,40.27727592720764,0.7975329
31,14,1.2,8,0,261,261,48,40.20302490716243,0.8899709
31,14,1.2,8,0,273,273,46,39.79307518662021,0.8487441
31,14,1.2,8,0,256,256,46,39.520449395683016,1.0512608
31,14,1.2,8,0,261,261,66,39.12875343820122,0.6117087
31,14,1.2,8,0,276,276,65,39.33129091140906,0.8120603
31,14,1.2,8,0,279,279,65,38.984908842151604,0.786045
31,14,1.2,8,0,258,258,44,38.93847670157524,1.1115913
31,14,1.2,8,0,252,252,34,38.31775185974851,1.7223188
31,14,1.2,8,0,244,244,35,37.44819315206689,3.3356445
31,14,1.2,8,0,234,234,50,37.14030045800324,1.7926058
31,14,1.2,8,0,250,250,37,37.35776411329126,1.6569213
31,14,1.2,8,0,244,244,61,36.827478761464924,0.58188385
31,14,1.2,8,0,232,232,62,37.12228452145164,0.5877633
31,14,1.2,8,0,228,228,62,36.35226155583107,0.40134916
31,14,1.2,8,0,216,216,55,35.63926731587662,0.43675226
31,14,1.2,8,0,246,246,48,36.2469198987819,1.6737317
31,14,1.2,8,0,236,236,56,35.414018785968736,0.8083809
31,14,1.2,8,0,229,229,53,36.00167404497486,0.8344568
31,14,1.2,8,0,245,245,50,36.21560756105814,0.8386554
31,14,1.2,8,0,224,224,40,35.462468095387955,0.8051001
31,14,1.2,8,0,224,224,63,35.81889562074579,0.23026498
31,14,1.2,8,0,203,203,44,35.79872318377932,0.5315013
31,14,1.2,8,0,237,237,62,36.56481481772299,0.2638882
31,14,1.2,8,0,230,230,75,36.04553698152917,0.17743157
31,14,1.2,8,0,224,224,79,35.89605876872223,0.19239023
31,14,1.2,8,0,225,225,73,36.23122786340382,0.16355823
31,14,1.2,8,0,233,233,102,61.772131457400235,0.11731924
31,14,1.2,8,0,222,222,136,45.30004511701365,0.11074955
31,14,1.2,8,0,222,222,120,45.529848941020404,0.1120439
31,14,1.2,8,0,209,209,112,42.996172790834024,0.10905933
31,14,1.2,8,0,220,220,108,49.58920255169324,0.13601449
31,14,1.2,8,0,216,216,75,38.59213525209331,0.3090392
31,14,1.2,8,0,215,215,64,37.32926369262186,0.2529901
31,14,1.2,8,0,206,206,57,35.62542588726333,0.65299606
31,14,1.2,8,0,209,209,88,43.377564494369594,0.16114432
31,14,1.2,8,0,193,193,63,35.2425629454301,0.24582496
31,14,1.2,8,0,223,223,59,35.52749305918282,0.26661858
31,14,1.2,8,0,218,218,88,33.98593996357559,0.18554273
31,14,1.2,8,0,210,210,62,38.52750234646104,0.49115187
31,14,1.2,8,0,208,208,74,32.475051652356406,0.42118484
31,14,1.2,8,0,206,206,46,33.55384432378169,0.47274175
31,14,1.2,8,0,215,215,89,31.57719848710628,0.26850694
31,14,1.2,8,0,204,204,60,35.72844239926219,0.75415176
31,14,1.2,8,0,190,190,42,31.410472777901525,1.0698137
31,14,1.2,8,0,204,204,48,31.918300974999244,1.394016
31,14,1.2,8,0,209,209,48,29.41562663354122,1.6096358
31,14,1.2,8,0,200,200,45,33.323670446137946,1.9233533
31,14,1.2,8,0,185,185,28,29.580298170428396,2.100413
31,14,1.2,8,0,177,177,15,30.84102346334885,3.1730459
31,14,1.2,8,0,157,157,8,27.14769144320658,3.794077
31,14,1.2,8,0,115,115,12,29.453649241370627,2.75273
31,14,1.2,8,0,114,114,10,24.081865669922493,1.6970766
31,14,1.2,8,0,95,95,11,23.948029166256237,1.0257736
31,14,1.2,8,0,79,79,8,21.39475256980181,1.3411839
31,14,1.2,8,0,69,69,10,24.62330178951557,1.4637896
31,14,1.2,8,0,78,78,6,21.78215948509704,1.2017304
31,14,1.2,8,0,67,67,10,23.889883193984375,1.3773862
31,14,1.2,8,0,59,59,10,22.191247926943433,1.1566765
31,14,1.2,8,0,68,68,12,25.56156861408466,1.0676638
31,14,1.2,8,0,76,76,8,22.16524962733261,1.2083611
31,14,1.2,8,0,61,61,3,24.039145596649607,1.6261774
31,14,1.2,8,0,56,56,7,22.53388856671362,1.17546
31,14,1.2,8,0,59,59,4,25.912702044960263,1.141715
31,14,1.2,8,0,67,67,5,23.33621372476142,1.3587792
31,14,1.2,8,0,76,76,8,24.596685784881846,1.3415277
31,14,1.2,8,0,69,69,11,23.07167136694428,1.2750499
31,14,1.2,8,0,71,71,7,27.216153643412902,1.1539254
31,14,1.2,8,0,68,68,13,23.541780768809,1.1499965
31,14,1.2,8,0,84,84,12,26.358598532672055,1.4179031
31,14,1.2,8,0,97,97,9,24.533267247598406,1.0792172
31,14,1.2,8,0,92,92,16,27.94360898902437,1.2978331
31,14,1.2,8,0,114,114,10,24.603702041756407,1.4915327
31,14,1.2,8,0,95,95,11,25.445347368069058,1.5117553
31,14,1.2,8,0,96,96,9,23.701564366975852,1.6170297
31,14,1.2,8,0,110,110,20,27.202809873000753,0.96057504
31,14,1.2,8,0,113,113,14,23.996729453824475,1.4764885
31,14,1.2,8,0,108,108,18,25.814924140416785,1.0470514
31,14,1.2,8,0,104,104,13,23.72237737850157,1.5507755
31,14,1.2,8,0,109,109,7,27.50383254270692,1.4391967
31,14,1.2,8,0,108,108,20,24.355805022168624,0.9577482
31,14,1.2,8,0,108,108,11,26.008053992822884,1.1282814
31,14,1.2,8,0,105,105,19,24.27027709450749,1.0344762
31,14,1.2,8,0,123,123,17,27.43341180005086,1.4137082
31,14,1.2,8,0,112,112,12,24.20751928112132,1.3388977
31,14,1.2,8,0,94,94,8,25.917822258708046,1.2650166
31,14,1.2,8,0,101,101,17,24.211538965094775,0.9088877
31,14,1.2,8,0,101,101,7,26.86210170799297,1.407441
31,14,1.2,8,0,107,107,11,24.563101016808538,1.234731
31,14,1.2,8,0,100,100,12,27.571578611606142,1.377525
31,14,1.2,8,0,125,125,22,25.93562146826141,1.0182344
31,14,1.2,8,0,134,134,22,30.163251609991494,1.4971344
31,14,1.2,8,0,125,125,24,25.575856747123595,1.5622606
31,14,1.2,8,0,133,133,12,27.841359541557726,1.2948025
31,14,1.2,8,0,138,138,16,26.22249791303435,1.1481947
31,14,1.2,8,0,129,129,19,30.256450473749936,1.6986039
31,14,1.2,8,0,137,137,28,26.095775740727078,1.0700586
31,14,1.2,8,0,159,159,24,28.992464538004636,1.2866731
31,14,1.2,8,0,166,166,21,26.490100237846725,2.3606992
31,14,1.2,8,0,147,147,21,31.117542714047236,2.2650907
31,14,1.2,8,0,159,159,22,27.413717193281943,1.9638388
31,14,1.2,8,0,147,147,23,28.93298821962897,2.9387643
31,14,1.2,8,0,175,175,32,28.21107883534252,2.198268
31,14,1.2,8,0,181,181,22,32.10448660755825,3.1793056
31,14,1.2,8,0,159,159,25,28.530672136626738,2.946696
31,14,1.2,8,0,187,187,24,31.292869526245642,3.61814
31,14,1.2,8,0,198,198,31,29.629708406023873,2.8746364
31,14,1.2,8,0,216,216,26,33.48437641382458,3.0342274
31,14,1.2,8,0,207,207,22,30.06160087051837,4.755933
31,14,1.2,8,0,213,213,35,33.33631703822694,3.7322714
31,14,1.2,8,0,203,203,21,30.845309044129852,4.3768544
31,14,1.2,8,0,180,180,16,33.48551084675618,6.9176555
31,14,1.2,8,0,271,271,42,61.88109069330759,4.8907623
31,14,1.2,8,0,243,243,22,42.31765954174789,6.913357
31,14,1.2,8,0,248,248,15,41.88768838552236,4.4622455
31,14,1.2,8,0,233,233,35,36.79455138267844,4.1682167
31,14,1.2,8,0,253,253,21,44.08289790054947,4.589827
31,14,1.2,8,0,231,231,38,33.64659716116696,3.831377
31,14,1.2,8,0,237,237,34,37.063409112183045,4.010529
31,14,1.2,8,0,247,247,31,32.45903264291132,4.0972924
31,14,1.2,8,0,262,262,28,38.65169950084076,4.24179
31,14,1.2,8,0,247,247,34,32.989395715241905,4.846411
31,14,1.2,8,0,262,262,28,35.868830501843,4.958937
31,14,1.2,8,0,266,266,28,33.51638278021437,4.0586295
31,14,1.2,8,0,298,298,26,38.52226665075156,5.0357733
31,14,1.2,8,0,258,258,27,34.783699092322514,5.4996657
31,14,1.2,8,0,302,302,50,40.60696460085606,3.4733121
31,14,1.2,8,0,296,296,38,37.488843652166224,4.014198
31,14,1.2,8,0,314,314,39,43.73457493377649,4.0922813
31,14,1.2,8,0,271,271,40,38.40635242597783,4.2121625
31,14,1.2,8,0,326,326,48,43.020195378601386,4.344396
31,14,1.2,8,0,305,305,45,39.88387315855221,4.06295
31,14,1.2,8,0,320,320,37,44.67774027239169,6.398185
31,14,1.2,8,0,287,287,49,40.77978185941964,3.7427468
31,14,1.2,8,0,332,332,61,43.38771608853027,3.5060406
31,14,1.2,8,0,329,329,61,40.28331196173712,4.2500796
31,14,1.2,8,0,267,267,45,44.16906062786588,3.645076
31,14,1.2,8,0,285,285,26,38.42438342701414,5.7943864
31,14,1.2,8,0,355,355,59,40.04286830224568,4.024162
31,14,1.2,8,0,321,321,64,37.85820580359946,3.129672
31,14,1.2,8,0,330,330,63,45.38194178335978,1.857937
31,14,1.2,8,0,334,334,78,39.01751281942408,1.997985
31,14,1.2,8,0,352,352,69,41.71704354706379,2.0958698
31,14,1.2,8,0,353,353,72,38.97161509362154,2.144508
31,14,1.2,8,0,352,352,48,44.164944507610656,3.0572894
31,14,1.2,8,0,319,319,85,38.798014740878585,1.9805647
31,14,1.2,8,0,298,298,69,40.64623553285183,2.1517553
31,14,1.2,8,0,333,333,55,38.742317020682314,1.6103634
31,14,1.2,8,0,309,309,48,42.1540200780706,2.3728333
31,14,1.2,8,0,281,281,55,37.6753537480761,2.3537056
31,14,1.2,8,0,297,297,81,41.04904342863466,1.6228468
31,14,1.2,8,0,288,288,57,36.70001322120443,2.458909
31,14,1.2,8,0,339,339,73,43.882182165523005,1.984504
31,14,1.2,8,0,314,314,47,38.38542555338502,2.4391158
31,14,1.2,8,0,290,290,68,39.13407889547376,1.6905922
31,14,1.2,8,0,311,311,72,36.983112485381746,1.8131642
31,14,1.2,8,0,336,336,85,43.4726252891166,1.7087795
31,14,1.2,8,0,314,314,69,37.83606578239734,1.6175458
31,14,1.2,8,0,296,296,55,39.55549229626055,2.5858467
31,14,1.2,8,0,311,311,66,37.219335675457735,2.6078296
31,14,1.2,8,0,326,326,73,42.8026841817291,1.5753667
31,14,1.2,8,0,303,303,57,37.63340369191579,1.8552654
31,14,1.2,8,0,281,281,65,39.318304707011826,2.9606152
31,14,1.2,8,0,267,267,65,38.27131576167568,2.1495497
31,14,1.2,8,0,334,334,72,44.996996031049704,2.3049872
31,14,1.2,8,0,270,270,61,38.3358466081667,2.7439852
31,14,1.2,8,0,298,298,77,42.551543927279305,1.9937268
31,14,1.2,8,0,291,291,74,38.43769313434586,1.7888126
31,14,1.2,8,0,320,320,64,45.55432654217195,3.0990877
31,14,1.2,8,0,319,319,62,41.24568609786745,1.919995
31,14,1.2,8,0,324,324,55,43.79782894099345,3.7499604
31,14,1.2,8,0,318,318,74,41.19074120801936,1.9144682
31,14,1.2,8,0,346,346,55,46.77207464146004,2.5642858
31,14,1.2,8,0,310,310,60,40.73770649624824,2.2806273
31,14,1.2,8,0,335,335,61,42.678348978969304,1.8989624
31,14,1.2,8,0,367,367,66,41.48299661208592,1.71791
31,14,1.2,8,0,306,306,60,45.93325077925729,2.1114247
31,14,1.2,8,0,344,344,46,40.14188103031933,2.8746219
31,14,1.2,8,0,371,371,84,41.85702389718806,1.6012146
31,14,1.2,8,0,350,350,97,39.126838080642095,1.4897083
31,14,1.2,8,0,360,360,81,47.161715007865745,1.6992686
31,14,1.2,8,0,359,359,69,39.63622787883978,1.9985572
31,14,1.2,8,0,376,376,69,42.74303802953776,1.6633093
31,14,1.2,8,0,344,344,75,38.9792280305035,2.0604093
31,14,1.2,8,0,374,374,59,44.571095338552844,2.9306998
31,14,1.2,8,0,363,363,62,39.73169699559554,1.8670691
31,14,1.2,8,0,359,359,61,41.617231231621254,2.7461567
31,14,1.2,8,0,353,353,76,38.95564461286755,1.9688939
31,14,1.2,8,0,381,381,48,45.18232217906022,2.834319
31,14,1.2,8,0,396,396,94,40.498565153208354,1.9481591
31,14,1.2,8,0,410,410,62,43.15354367656218,3.254414
31,14,1.2,8,0,401,401,58,39.544750533410735,3.021654
31,14,1.2,8,0,401,401,84,46.73696038557274,2.4387171
31,14,1.2,8,0,404,404,67,39.977468322604864,3.3957984
31,14,1.2,8,0,398,398,75,42.75742038505761,2.15703
31,14,1.2,8,0,391,391,69,39.69710522497791,2.667435
31,14,1.2,8,0,405,405,61,47.130207681485686,5.0637527
31,14,1.2,8,0,414,414,54,43.3402152606612,3.6170022
31,14,1.2,8,0,411,411,95,45.14728419529912,2.6152978
31,14,1.2,8,0,398,398,80,43.07454934727543,2.6856055
31,14,1.2,8,0,382,382,63,47.82624474470896,3.062173
31,14,1.2,8,0,343,343,64,38.79517394656328,2.7376432
31,14,1.2,8,0,366,366,62,42.59850327111069,3.4228075
31,14,1.2,8,0,373,373,81,41.407551735590424,2.4310782
31,14,1.2,8,0,344,344,70,46.5568081666195,2.45795
31,14,1.2,8,0,363,363,68,40.854226042631346,2.6807582
31,14,1.2,8,0,334,334,50,42.59380583144913,4.1062317
31,14,1.2,8,0,345,345,88,41.29667683374309,1.9587239
31,14,1.2,8,0,336,336,81,45.97266380825924,2.2601905
31,14,1.2,8,0,363,363,70,40.18992942613741,1.8545086
31,14,1.2,8,0,388,388,60,43.95147718705273,2.2200363
31,14,1.2,8,0,332,332,64,40.87508263628691,3.134864
31,14,1.2,8,0,357,357,77,47.36679568579471,2.329617
31,14,1.2,8,0,371,371,74,41.771892847753236,2.898946
31,14,1.2,8,0,356,356,88,45.12065035211598,2.093433
31,14,1.2,8,0,395,395,55,41.60488299721209,3.1992557
31,14,1.2,8,0,401,401,40,47.04435322099526,3.3852737
31,14,1.2,8,0,425,425,59,68.84606920467829,3.4052584
31,14,1.2,8,0,378,378,74,47.26656203472902,2.4160311
31,14,1.2,8,0,373,373,64,51.28683864168219,2.3445752
31,14,1.2,8,0,374,374,82,46.82133130777517,1.6080184
31,14,1.2,8,0,384,384,68,57.28305683355723,2.1716368
31,14,1.2,8,0,330,330,61,43.54881713506428,2.113494
31,14,1.2,8,0,369,369,93,46.43910919001899,1.5006968
31,14,1.2,8,0,393,393,85,44.231047769629065,1.6131822
31,14,1.2,8,0,404,404,45,51.75401989152902,2.6825707
31,14,1.2,8,0,350,350,70,42.913502910085846,1.6457621
31,14,1.2,8,0,349,349,73,45.86618613156143,1.5847108
31,14,1.2,8,0,352,352,67,41.8899351842377,1.7353308
31,14,1.2,8,0,382,382,76,48.10771428303509,1.6653507
31,14,1.2,8,0,403,403,83,42.18049560309981,1.7227036
31,14,1.2,8,0,373,373,48,45.35483638108357,2.8950746
31,14,1.2,8,0,379,379,81,41.97742883031146,1.3548877
31,14,1.2,8,0,373,373,57,47.5190882059833,2.1903894
31,14,1.2,8,0,373,373,77,41.657849904636045,1.5605016
31,14,1.2,8,0,340,340,57,43.713578409455565,1.6667066
31,14,1.2,8,0,397,397,81,41.45142083642489,1.6566197
31,14,1.2,8,0,395,395,66,47.00950556705002,2.1006763
31,14,1.2,8,0,377,377,51,41.62702931066429,2.7265828
31,14,1.2,8,0,394,394,73,45.500853509341084,2.054796
31,14,1.2,8,0,382,382,65,41.92020860825152,1.8342184
31,14,1.2,8,0,416,416,66,47.40217677536388,1.1882555
31,14,1.2,8,0,376,376,69,40.65758997268238,1.7419467
31,14,1.2,8,0,400,400,78,43.61365786755291,1.4398682
31,14,1.2,8,0,438,438,78,40.93550901619455,1.7009946
31,14,1.2,8,0,467,467,81,48.57504110127129,1.7550712
31,14,1.2,8,0,443,443,86,41.92229511616556,1.2601916
31,14,1.2,8,0,437,437,75,45.09074393630623,1.8409168
31,14,1.2,8,0,401,401,84,43.41559210541471,1.3199695
31,14,1.2,8,0,442,442,107,47.89390991056935,1.4837095
31,14,1.2,8,0,427,427,88,42.37901970005976,1.5663567
31,14,1.2,8,0,385,385,84,43.49678740409171,2.025755
31,14,1.2,8,0,362,362,66,42.35830903080671,1.9178481
31,14,1.2,8,0,412,412,65,47.80374669587617,1.9200133
31,14,1.2,8,0,409,409,87,42.00765624187947,1.9279822
31,14,1.2,8,0,401,401,97,44.99729532192299,1.296804
31,14,1.2,8,0,423,423,116,43.122257019843616,1.3588095
31,14,1.2,8,0,418,418,70,48.664351006096666,2.2838886
31,14,1.2,8,0,390,390,110,43.158029154357706,1.3424278
31,14,1.2,8,0,446,446,90,46.05955043000348,2.0304337
31,14,1.2,8,0,458,458,95,42.425510523448764,2.4152918
31,14,1.2,8,0,438,438,75,49.23152542560272,1.7907195
31,14,1.2,8,0,427,427,111,43.19034441926232,1.4986775
31,14,1.2,8,0,455,455,80,47.541838274204636,1.6834129
31,14,1.2,8,0,402,402,98,42.5547580438835,1.242327
31,14,1.2,8,0,421,421,104,48.38469767707281,1.4327378
31,14,1.2,8,0,373,373,75,42.13625768971707,1.7028426
31,14,1.2,8,0,421,421,77,45.63956363239744,1.8214523
31,14,1.2,8,0,362,362,72,42.38044909478554,1.4809922
31,14,1.2,8,0,377,377,65,48.03056249389853,2.0207713
31,14,1.2,8,0,381,381,78,41.994174165064194,1.5108267
31,14,1.2,8,0,376,376,66,44.88232995305445,2.1088514
31,14,1.2,8,0,364,364,76,42.927429054426376,1.6697513
31,14,1.2,8,0,384,384,98,48.92883456995371,1.5350608
31,14,1.2,8,0,394,394,59,43.714451860939356,3.1443756
31,14,1.2,8,0,461,461,93,48.03263363095197,2.051358
31,14,1.2,8,0,424,424,116,44.430977202739186,1.5924544
31,14,1.2,8,0,474,474,96,50.66891023526204,2.2818983
31,14,1.2,8,0,442,442,110,45.721329157119676,1.6656328
31,14,1.2,8,0,453,453,72,47.77110996127042,2.3479207
31,14,1.2,8,0,438,438,86,45.452049134473214,1.8536623
31,14,1.2,8,0,471,471,101,51.471430986886226,1.5579715
31,14,1.2,8,0,432,432,85,43.72710477820289,1.8983597
31,14,1.2,8,0,450,450,87,47.09065385751254,1.6655327
31,14,1.2,8,0,460,460,113,43.820936968286816,1.3852885
31,14,1.2,8,0,458,458,95,49.78426633836078,1.7257892
31,14,1.2,8,0,429,429,110,44.893908535496,2.0832448
31,14,1.2,8,0,451,451,91,47.497540960015066,3.1140513
31,14,1.2,8,0,461,461,95,44.18865873435239,4.167426
31,14,1.2,8,0,480,480,83,49.660797175983085,5.1333694
31,14,1.2,8,0,471,471,104,43.52900788355754,3.7001038
31,14,1.2,8,0,502,502,103,46.95991857109983,3.7091298
31,14,1.2,8,0,474,474,117,44.800181174999786,4.042707
31,14,1.2,8,0,480,480,88,48.710319203527476,4.8701363
31,14,1.2,8,0,442,442,68,44.671481780600644,6.7674723
31,14,1.2,8,0,417,417,93,44.92494476204926,4.7836013
31,14,1.2,8,0,438,438,91,42.83345517239154,4.850429
31,14,1.2,8,0,438,438,72,47.27792319813241,7.697118
31,14,1.2,8,0,432,432,75,42.523668586317136,9.151417
31,14,1.2,8,0,489,489,101,49.41869524804352,5.5784183
31,14,1.2,8,0,514,514,103,46.42498529960764,6.9363494
31,14,1.2,8,0,515,515,119,52.51023324009843,6.745852
31,14,1.2,8,0,499,499,73,47.844153580089696,8.958622
31,14,1.2,8,0,506,506,96,52.618799843623314,6.0648866
31,14,1.2,8,0,490,490,68,48.37417194597031,9.058812
31,14,1.2,8,0,569,569,93,53.80790001062114,6.887572
31,14,1.2,8,0,583,583,125,50.40048307144044,7.639936
31,14,1.2,8,0,564,564,127,53.33052433407094,6.4870315
31,14,1.2,8,0,586,586,127,49.13889286486818,6.5931687
31,14,1.2,8,0,624,624,146,53.31247216062663,6.4593625
31,14,1.2,8,0,624,624,87,50.88650349315191,7.831582
31,14,1.2,8,0,641,641,156,78.95508801868637,6.1576223
31,14,1.2,8,0,596,596,155,56.90654907946454,5.1906786
31,14,1.2,8,0,641,641,136,62.902837451973376,6.6048985
31,14,1.2,8,0,609,609,130,53.97996717866111,7.990431
31,14,1.2,8,0,639,639,159,63.31556980385484,6.873455
31,14,1.2,8,0,624,624,194,49.75294808056474,4.712281
31,14,1.2,8,0,641,641,201,55.10259055971679,4.893466
31,14,1.2,8,0,630,630,163,50.66100578409801,5.860996
31,14,1.2,8,0,662,662,171,60.07048633180199,5.480098
31,14,1.2,8,0,639,639,186,49.92094683906702,4.1596704
31,14,1.2,8,0,658,658,165,53.995341860097454,3.9984295
31,14,1.2,8,0,630,630,187,51.01064985914591,3.1401095
31,14,1.2,8,0,648,648,199,57.36759482544124,3.3121262
31,14,1.2,8,0,628,628,183,48.54275849979791,4.161008
31,14,1.2,8,0,652,652,166,50.55307862985877,3.5435011
31,14,1.2,8,0,697,697,255,50.17471694405512,2.6349094
31,14,1.2,8,0,753,753,194,56.93104576664486,2.7326655
31,14,1.2,8,0,682,682,192,48.481489959035535,2.82897
31,14,1.2,8,0,719,719,190,51.93684229976355,3.9399629
31,14,1.2,8,0,736,736,200,51.19303863582374,3.3479557
31,14,1.2,8,0,760,760,271,58.792140297368356,1.6732316
31,14,1.2,8,0,734,734,242,50.32552076477466,2.2467809
31,14,1.2,8,0,760,760,196,54.595297402456126,2.346561
31,14,1.2,8,0,735,735,181,49.97057567248039,3.08944
31,14,1.2,8,0,743,743,217,58.30768751461784,2.5374546
31,14,1.2,8,0,777,777,226,51.03940357739911,2.305705
31,14,1.2,8,0,820,820,232,55.11421373922889,2.648188
31,14,1.2,8,0,812,812,178,50.919037192051015,3.3904643
31,14,1.2,8,0,862,862,201,61.090619312610514,3.8630176
31,14,1.2,8,0,864,864,232,54.572011548757736,2.0966547
31,14,1.2,8,0,861,861,252,56.47291826418209,2.5010033
31,14,1.2,8,0,879,879,261,54.95969145825583,2.2791426
31,14,1.2,8,0,885,885,293,61.68723531375321,2.404687
31,14,1.2,8,0,863,863,227,52.999293420212524,2.8295426
31,14,1.2,8,0,926,926,295,56.7874595731755,1.8742899
31,14,1.2,8,0,941,941,257,53.73307284635372,2.2945602
31,14,1.2,8,0,941,941,255,63.557701270520276,3.079194
31,14,1.2,8,0,958,958,280,55.503752077068256,2.3421173
31,14,1.2,8,0,1019,1019,298,61.14629611193714,2.392176
31,14,1.2,8,0,1006,1006,400,58.04410458486766,2.1369152
31,14,1.2,8,0,1090,1090,297,69.07945919447346,3.0563142
31,14,1.2,8,0,1067,1067,364,59.81965267925381,1.9723698
